NodeID,Name,Degree,SI,SRI,Therapeutic_Class
2476,Delsone 20mg Tablet,54,0.09712230215827339,0.9028776978417266,  OPHTHAL OTOLOGICALS 
2477,Glimicure M 2 Tablet,5,0.008992805755395683,0.9910071942446044,  ANTI DIABETI
2478,D Drox 10mg Tablet,440,0.7913669064748201,0.2086330935251799,  RESPIRATORY 
2479,Etoriglob 120mg Tablet,262,0.4712230215827338,0.5287769784172662,  PAIN ANALGESIC
2480,Comist 2500mcg Injection,317,0.5701438848920863,0.42985611510791366,  VITAMINS MINERALS NUTRIENT
2481,Pedifos Oral Solution,9,0.01618705035971223,0.9838129496402878,  NEURO CNS 
2482,Qupraz 40mg Tablet,190,0.34172661870503596,0.658273381294964,  GASTRO INTESTINAL 
2483,Pemuve  Powder,54,0.09712230215827339,0.9028776978417266,  UROLOGY 
2484,Rabequeen 20mg Capsule,446,0.802158273381295,0.19784172661870503,  GASTRO INTESTINAL 
2485,Warf 4mg Tablet,361,0.6492805755395683,0.3507194244604317,  CARDIAC 
2486,Dul 20mg Tablet,205,0.368705035971223,0.631294964028777,  NEURO CNS 
2487,Raberoze D 30mg/20mg Capsule,32,0.05755395683453238,0.9424460431654677,  GASTRO INTESTINA
2488,Btmox LB 500mg Capsule,490,0.8812949640287769,0.11870503597122306,  ANTI INFECTIVE
2489,Levoclear Tablet,259,0.4658273381294964,0.5341726618705036,  OPHTHAL 
2490,Fpt M 0.5mg/10mg Tablet,335,0.6025179856115108,0.3974820143884892,  NEURO CN
2491,Dutosil 8mg/0.5mg Tablet,485,0.8723021582733813,0.1276978417266187,  UROLOG
2492,Teripride 750mcg Injection,29,0.052158273381294966,0.947841726618705,  HORMONE
2493,Orixone S 250mg/125mg Tablet,222,0.39928057553956836,0.6007194244604317,  ANTI INFECTIVE
2494,Azikind XL 200mg Oral Suspension,35,0.06294964028776978,0.9370503597122302,  ANTI INFECTIVES 
2495,Eptus-T 20 Kit,161,0.289568345323741,0.710431654676259,  CARDIA
2496,Tyskoff-LS Syrup,445,0.8003597122302158,0.19964028776978415,  RESPIRATOR
2497,Kanperazone SB 500mg/500mg Injection,305,0.5485611510791367,0.4514388489208633,  ANTI INFECTIVE
2498,Jenexa MF 500mg/250mg Tablet,54,0.09712230215827339,0.9028776978417266,  BLOOD RELATE
2499,Waklert 50 Tablet,241,0.43345323741007197,0.5665467625899281,  NEURO CNS 
2500,Ventyl Syrup,351,0.6312949640287769,0.36870503597122306,  RESPIRATOR
2501,Etholate 500mg Tablet,404,0.7266187050359713,0.27338129496402874,  BLOOD RELATED 
2502,Ursogood 300 Tablet,500,0.8992805755395683,0.1007194244604317,  GASTRO INTESTINAL 
2503,Proxtl CV 200mg/125mg Tablet,473,0.8507194244604317,0.1492805755395683,  ANTI INFECTIVE
2504,Betamine Forte Tablet,4,0.007194244604316547,0.9928057553956835,  RESPIRATORY 
2505,Maball 100mg Injection,15,0.02697841726618705,0.9730215827338129,  ANTI NEOPLASTICS 
2506,Aphexine 200mg Tablet,30,0.0539568345323741,0.9460431654676259,  ANTI INFECTIVES 
2507,Canazole Mouth Wash,19,0.0341726618705036,0.9658273381294964,  DERMA 
2508,Vrialka 1.53gm Syrup,41,0.0737410071942446,0.9262589928057554,  UROLOGY 
2509,Nexito 5 Tablet,1,0.0017985611510791368,0.9982014388489209,  NEURO CNS 
2510,Tmatecad 25mg Tablet,3,0.00539568345323741,0.9946043165467626,  NEURO CN
2511,Codmont LC Syrup,28,0.050359712230215826,0.9496402877697842,  RESPIRATOR
2512,Novastat EZ 10mg/10mg Tablet,60,0.1079136690647482,0.8920863309352518,  CARDIA
2513,Nimnet 100mg/325mg Tablet,410,0.737410071942446,0.262589928057554,  PAIN ANALGESIC
2514,Rosloy Gold 75mg/20mg/75mg Capsule,11,0.019784172661870502,0.9802158273381295,  CARDIA
2515,Goonj Forte Tablet,412,0.7410071942446043,0.25899280575539574,  VITAMINS MINERALS NUTRIENT
2516,Sizonorm Plus Tablet,0,0.0,1.0,  NEURO CNS 
2517,Valporate Chrono 200 Tablet,16,0.02877697841726619,0.9712230215827338,  NEURO CN
2518,Rabnik 20mg Tablet,11,0.019784172661870502,0.9802158273381295,  GASTRO INTESTINAL 
2519,Oxofate O Oral Suspension,89,0.16007194244604317,0.8399280575539568,  GASTRO INTESTINA
2520,Metteclin N Gel,0,0.0,1.0,  DERM
2521,Nuroshine Plus Injection,8,0.014388489208633094,0.9856115107913669,  VITAMINS MINERALS NUTRIENT
2522,Freeze S Oral Suspension,41,0.0737410071942446,0.9262589928057554,  RESPIRATOR
2523,Ovuloc LD Tablet,18,0.03237410071942446,0.9676258992805755,  GYNAECOLOGICA
2524,Revsuvas 10 Tablet,1,0.0017985611510791368,0.9982014388489209,  CARDIAC 
2525,Dorcor 2% Eye Drop,48,0.08633093525179857,0.9136690647482014,  OPHTHAL 
2526,Delcuf D Syrup,432,0.7769784172661871,0.2230215827338129,  RESPIRATORY 
2527,Disocain Syrup,302,0.5431654676258992,0.45683453237410077,  GASTRO INTESTINA
2528,Konqur 125 mg/31.25 mg Syrup,122,0.21942446043165467,0.7805755395683454,  ANTI INFECTIVE
2529,Descon  Tablet,389,0.6996402877697842,0.30035971223021585,  GYNAECOLOGICA
2530,Kocil Syrup,80,0.14388489208633093,0.8561151079136691,  RESPIRATOR
2531,Gabazis M 300mg/500mcg Tablet,498,0.89568345323741,0.10431654676258995,  NEURO CN
2532,Nacbeat SR 200 Tablet,22,0.039568345323741004,0.960431654676259,  PAIN ANALGESICS 
2533,Emduo 150mg/30mg Tablet,27,0.048561151079136694,0.9514388489208633,  ANTI INFECTIVE
2534,Moxyben LB 500mg/125mg Tablet,1,0.0017985611510791368,0.9982014388489209,  ANTI INFECTIVE
2535,Almol 650mg Tablet,254,0.4568345323741007,0.5431654676258992,  PAIN ANALGESIC
2536,Abomol SP 100mg/325mg/15mg Tablet,509,0.9154676258992805,0.08453237410071945,  PAIN ANALGESIC
2537,Aciclac Plus Tablet,54,0.09712230215827339,0.9028776978417266,  PAIN ANALGESIC
2538,Jovastatin AP 20mg/150mg Capsule,29,0.052158273381294966,0.947841726618705,  CARDIA
2539,Xacort 30mg Tablet,4,0.007194244604316547,0.9928057553956835,  HORMONE
2540,Esmonova-DSR Capsule,56,0.10071942446043165,0.8992805755395683,  GASTRO INTESTINA
2541,Glim 40mg/500mg Tablet,68,0.1223021582733813,0.8776978417266187,  ANTI DIABETI
2542,Cilapam Plus 0.5mg/5mg Tablet,92,0.16546762589928057,0.8345323741007195,  NEURO CN
2543,Urilite Syrup,274,0.49280575539568344,0.5071942446043165,  UROLOGY 
2544,Trugaba-NT 100 Tablet,35,0.06294964028776978,0.9370503597122302,  NEURO CN
2545,Seroxin 25mg Tablet CR,199,0.3579136690647482,0.6420863309352518,  NEURO CNS 
2546,Ultranim 100mg Tablet,31,0.05575539568345324,0.9442446043165468,  PAIN ANALGESIC
2547,Joycort 30mg Tablet,294,0.5287769784172662,0.47122302158273377,  HORMONE
2548,Leafmet-G1 Tablet SR,18,0.03237410071942446,0.9676258992805755,  ANTI DIABETI
2549,Cyclogun Tablet,97,0.17446043165467626,0.8255395683453237,  GASTRO INTESTINA
2550,Nurovamp OD Capsule,46,0.08273381294964029,0.9172661870503597,  VITAMINS MINERALS NUTRIENT
2551,Fenzy 5mg Tablet,13,0.023381294964028777,0.9766187050359713,  NEURO CNS 
2552,Urtipic 5mg Tablet,5,0.008992805755395683,0.9910071942446044,  RESPIRATOR
2553,Renoshine Tablet,55,0.09892086330935251,0.9010791366906474,  UROLOG
2554,Arbitus 500mg Tablet,46,0.08273381294964029,0.9172661870503597,  ANTI NEOPLASTIC
2555,Angofen-P Tablet,81,0.14568345323741008,0.85431654676259,  PAIN ANALGESIC
2556,Syscan 150 Capsule,17,0.030575539568345324,0.9694244604316546,  ANTI INFECTIVES 
2557,Invipod 200mg Tablet,12,0.02158273381294964,0.9784172661870504,  ANTI INFECTIVES 
2558,Winpime 500mg Injection,6,0.01079136690647482,0.9892086330935251,  ANTI INFECTIVES 
2559,Glipti Next M 500 Tablet SR,74,0.13309352517985612,0.8669064748201438,  ANTI DIABETI
2560,Trilife 2 Tablet SR,29,0.052158273381294966,0.947841726618705,  ANTI DIABETI
2561,Instarise 100mg Tablet,1,0.0017985611510791368,0.9982014388489209,  SEX STIMULANTS REJUVENATORS 
2562,Ofnac P 100mg/325mg Tablet,99,0.17805755395683454,0.8219424460431655,  PAIN ANALGESIC
2563,Rosact A Gold 75mg/10mg/75mg Capsule,20,0.03597122302158273,0.9640287769784173,  CARDIA
2564,Sulvol 200mg Tablet,322,0.579136690647482,0.42086330935251803,  NEURO CN
2565,Supiron B 5mg Tablet,3,0.00539568345323741,0.9946043165467626,  NEURO CNS 
2566,Sitaglo M Forte Tablet,28,0.050359712230215826,0.9496402877697842,  ANTI DIABETI
2567,Sayfer Syrup Orange,179,0.32194244604316546,0.6780575539568345,  VITAMINS MINERALS NUTRIENT
2568,Tolmex 50mg Tablet,41,0.0737410071942446,0.9262589928057554,  PAIN ANALGESICS 
2569,Variace 2.5mg Capsule,209,0.37589928057553956,0.6241007194244604,  CARDIAC 
2570,Thioage-Plus 4mg/100mg/325mg Tablet,0,0.0,1.0,  PAIN ANALGESIC
2571,Moxitrue 500mg/125mg Tablet,135,0.24280575539568344,0.7571942446043165,  ANTI INFECTIVE
2572,Acmon-DM Tablet SR,526,0.9460431654676259,0.0539568345323741,  RESPIRATOR
2573,Fintec Dry Syrup,58,0.10431654676258993,0.89568345323741,  ANTI INFECTIVE
2574,Skoda-M Oral Suspension Mango,145,0.2607913669064748,0.7392086330935252,  GASTRO INTESTINA
2575,U Mom 50mg/600mg Tablet,213,0.3830935251798561,0.6169064748201438,  GYNAECOLOGICA
2576,Everoglob 0.75mg Tablet,53,0.09532374100719425,0.9046762589928058,  ANTI NEOPLASTIC
2577,Norit M Suspension,344,0.6187050359712231,0.38129496402877694,  GASTRO INTESTINA
2578,Ketofly 200mg Tablet,203,0.36510791366906475,0.6348920863309353,  OPHTHAL OTOLOGICAL
2579,Lemak 10mg Tablet,231,0.4154676258992806,0.5845323741007193,  RESPIRATOR
2580,Femosol 16mg Tablet,458,0.8237410071942446,0.1762589928057554,  HORMONES 
2581,Vidglit-M Tablet PR,304,0.5467625899280576,0.4532374100719424,  ANTI DIABETI
2582,Odeof 200mg/500mg Tablet,60,0.1079136690647482,0.8920863309352518,  GASTRO INTESTINA
2583,Etosma MR 400mg/8mg Tablet,478,0.8597122302158273,0.14028776978417268,  PAIN ANALGESIC
2584,Glipament MV 1 Tablet ER,241,0.43345323741007197,0.5665467625899281,  ANTI DIABETI
2585,Metswift 500mg Tablet SR,2,0.0035971223021582736,0.9964028776978417,  ANTI DIABETIC 
2586,Ozomet 500 Tablet ER,23,0.04136690647482014,0.9586330935251799,  ANTI DIABETIC 
2587,Ritcohix 100 Tablet,9,0.01618705035971223,0.9838129496402878,  ANTI DIABETIC 
2588,Healthazole 40mg Tablet,361,0.6492805755395683,0.3507194244604317,  GASTRO INTESTINAL 
2589,Rozat 20 Tablet,0,0.0,1.0,  CARDIAC 
2590,Delnim-SP Tablet,392,0.7050359712230215,0.29496402877697847,  PAIN ANALGESIC
2591,Limpia V Softgel Capsule,2,0.0035971223021582736,0.9964028776978417,  GYNAECOLOGICA
2592,Acerut PT 8mg/100mg/325mg Tablet,483,0.8687050359712231,0.13129496402877694,  PAIN ANALGESIC
2593,Onvin 2mg Oral Drops,162,0.29136690647482016,0.7086330935251799,  GASTRO INTESTINAL 
2594,Tenezex-M Tablet ER,11,0.019784172661870502,0.9802158273381295,  ANTI DIABETI
2595,Kwikcef 100 Tablet DT,408,0.7338129496402878,0.26618705035971224,  ANTI INFECTIVES 
2596,Polynase D Eye Drop,5,0.008992805755395683,0.9910071942446044,  OPHTHA
2597,Hepaniv Syrup,52,0.09352517985611511,0.9064748201438849,  VITAMINS MINERALS NUTRIENT
2598,Prynerve Plus 750 mcg/75 mg Capsule,43,0.07733812949640288,0.9226618705035972,  NEURO CN
2599,Aztrin 250mg Tablet,33,0.05935251798561151,0.9406474820143885,  ANTI INFECTIVES 
2600,Suhagra 100mg Tablet,36,0.06474820143884892,0.935251798561151,  SEX STIMULANTS REJUVENATORS 
2601,Hyrute Eye Drop,4,0.007194244604316547,0.9928057553956835,  OPHTHAL 
2602,Neurocreme Cream,6,0.01079136690647482,0.9892086330935251,  DERMA 
2603,Pinkuf M Syrup,23,0.04136690647482014,0.9586330935251799,  RESPIRATOR
2604,Lotechek-LS Eye Drop,65,0.11690647482014388,0.8830935251798562,  OPHTHAL 
2605,Feelgood Tablet,140,0.2517985611510791,0.7482014388489209,  RESPIRATOR
2606,Switglim-M 4mg/1000mg Tablet PR,41,0.0737410071942446,0.9262589928057554,  ANTI DIABETI
2607,Terpect Tablet,248,0.4460431654676259,0.5539568345323741,  RESPIRATOR
2608,Doxyfol 10mg/10mg Tablet,472,0.8489208633093526,0.15107913669064743,  GASTRO INTESTINA
2609,Iver M 12mg Tablet,401,0.7212230215827338,0.27877697841726623,  ANTI INFECTIVES 
2610,Biodronate 30mg Injection,0,0.0,1.0,  PAIN ANALGESICS 
2611,Metpure -XL 25 Tablet,34,0.06115107913669065,0.9388489208633094,  CARDIAC 
2612,Qucef Oral Suspension,23,0.04136690647482014,0.9586330935251799,  ANTI INFECTIVES 
2613,Glyciphage-G 0.5 Tablet PR,18,0.03237410071942446,0.9676258992805755,  ANTI DIABETI
2614,Hallo 5mg Tablet,114,0.20503597122302158,0.7949640287769784,  NEURO CNS 
2615,Hycox 90mg Tablet,56,0.10071942446043165,0.8992805755395683,  PAIN ANALGESIC
2616,Rnd 50mg Injection,247,0.4442446043165468,0.5557553956834532,  HORMONE
2617,Naczocit 0.5mg Tablet,274,0.49280575539568344,0.5071942446043165,  NEURO CNS 
2618,Omitec D 10mg/20mg Capsule,61,0.10971223021582734,0.8902877697841727,  GASTRO INTESTINA
2619,Itraden 100mg Capsule,56,0.10071942446043165,0.8992805755395683,  ANTI INFECTIVES 
2620,Hepa Nxt 5gm Injection,202,0.36330935251798563,0.6366906474820144,  GASTRO INTESTINAL 
2621,Clocip-B Cream,5,0.008992805755395683,0.9910071942446044,  DERM
2622,Seretide 125 Evohaler,31,0.05575539568345324,0.9442446043165468,  RESPIRATOR
2623,Isocufe AT Syrup,488,0.8776978417266187,0.12230215827338131,  RESPIRATOR
2624,Flarium Gel,32,0.05755395683453238,0.9424460431654677,  PAIN ANALGESIC
2625,Enzolid 600 Tablet,292,0.5251798561151079,0.47482014388489213,  ANTI INFECTIVES 
2626,Tydol 50 Tablet,257,0.46223021582733814,0.5377697841726619,  PAIN ANALGESIC
2627,Impranit 25mg Tablet,46,0.08273381294964029,0.9172661870503597,  NEURO CNS 
2628,Salbair-B Forte 200mcg/200mcg Transcaps,341,0.6133093525179856,0.3866906474820144,  RESPIRATOR
2629,Edycet 5mg Tablet,25,0.044964028776978415,0.9550359712230216,  RESPIRATOR
2630,Emesys 4mg Tablet,336,0.60431654676259,0.39568345323741005,  GASTRO INTESTINAL 
2631,Alietop DSR Capsule,27,0.048561151079136694,0.9514388489208633,  GASTRO INTESTINA
2632,Xifapill 400 Tablet,38,0.0683453237410072,0.9316546762589928,  GASTRO INTESTINAL 
2633,Activa MR 250 mg/50 mg/325 mg Tablet MR,265,0.4766187050359712,0.5233812949640289,  PAIN ANALGESIC
2634,Skelebenz 30 Capsule ER,1,0.0017985611510791368,0.9982014388489209,  PAIN ANALGESICS 
2635,Faimroul 0.25% Cream,22,0.039568345323741004,0.960431654676259,  DERMA 
2636,Etovel 50 Capsule,77,0.13848920863309352,0.8615107913669064,  ANTI NEOPLASTICS 
2637,Semi Brom 1.25mg Tablet,42,0.07553956834532374,0.9244604316546763,  NEURO CNS 
2638,Myflox Oral Suspension,133,0.2392086330935252,0.7607913669064748,  ANTI INFECTIVES 
2639,Arloc 40mg Tablet,249,0.447841726618705,0.552158273381295,  GASTRO INTESTINAL 
2640,Varntel 40mg Tablet,346,0.6223021582733813,0.3776978417266187,  CARDIA
2641,Voglyson GM Tablet,182,0.3273381294964029,0.6726618705035972,  ANTI DIABETI
2642,Lentris 4mg Capsule,32,0.05755395683453238,0.9424460431654677,  ANTI NEOPLASTICS 
2643,Delogene Oral Suspension,34,0.06115107913669065,0.9388489208633094,  GASTRO INTESTINA
2644,Pantoglen IT 40mg/150mg Capsule SR,342,0.6151079136690647,0.3848920863309353,  GASTRO INTESTINA
2645,Telmirose A 40 Tablet,468,0.841726618705036,0.15827338129496404,  CARDIA
2646,Rospenam 200mg Tablet,5,0.008992805755395683,0.9910071942446044,  ANTI INFECTIVE
2647,F Dol SP 100mg/500mg/15mg Tablet,5,0.008992805755395683,0.9910071942446044,  PAIN ANALGESIC
2648,Include 20mg Tablet,319,0.5737410071942446,0.4262589928057554,  GASTRO INTESTINAL 
2649,Sensiclav 125 mg/31.25 mg Syrup,114,0.20503597122302158,0.7949640287769784,  ANTI INFECTIVE
2650,GMPD-MV Tablet,213,0.3830935251798561,0.6169064748201438,  ANTI DIABETI
2651,Aquagest 25mg Injection,11,0.019784172661870502,0.9802158273381295,  GYNAECOLOGICAL 
2652,Crevast 5 Tablet,350,0.6294964028776978,0.3705035971223022,  CARDIAC 
2653,Giddy 2mg Oral Drops,153,0.2751798561151079,0.724820143884892,  GASTRO INTESTINAL 
2654,Cefentod CV 200mg/125mg Tablet,434,0.7805755395683454,0.21942446043165464,  ANTI INFECTIVE
2655,Lupisulide Tablet,189,0.33992805755395683,0.6600719424460432,  PAIN ANALGESIC
2656,Akurit 4 Tablet,50,0.08992805755395683,0.9100719424460432,  ANTI INFECTIVE
2657,Boxtag 1000mg/125mg Injection,4,0.007194244604316547,0.9928057553956835,  ANTI INFECTIVE
2658,C Dap Gel,0,0.0,1.0,  DERM
2659,Prizer Syrup,177,0.3183453237410072,0.6816546762589928,  UROLOG
2660,Winril M Forte 1mg/1000mg Tablet,1,0.0017985611510791368,0.9982014388489209,  ANTI DIABETI
2661,Omentum 40mg Tablet,33,0.05935251798561151,0.9406474820143885,  GASTRO INTESTINAL 
2662,Tergra D 10mg/100mg Tablet,72,0.12949640287769784,0.8705035971223022,  ANTI DIABETI
2663,Panlift 40mg Tablet,8,0.014388489208633094,0.9856115107913669,  GASTRO INTESTINAL 
2664,Azimrin 500mg Tablet,38,0.0683453237410072,0.9316546762589928,  ANTI INFECTIVES 
2665,Invumox 375 Tablet,457,0.8219424460431655,0.17805755395683454,  ANTI INFECTIVE
2666,Gansac Eye Gel,4,0.007194244604316547,0.9928057553956835,  OPHTHAL 
2667,OF 50mg/5ml Suspension,190,0.34172661870503596,0.658273381294964,  ANTI INFECTIVES 
2668,Glikinz-M 1 Tablet SR,0,0.0,1.0,  ANTI DIABETI
2669,Biocerine-GM Capsule,11,0.019784172661870502,0.9802158273381295,  PAIN ANALGESIC
2670,Sultatin Gold 75mg/20mg/75mg Capsule,40,0.07194244604316546,0.9280575539568345,  CARDIA
2671,Skycold Oral Suspension,472,0.8489208633093526,0.15107913669064743,  RESPIRATOR
2672,Pancert 40mg Tablet,19,0.0341726618705036,0.9658273381294964,  GASTRO INTESTINAL 
2673,Oplatin 50mg Injection,1,0.0017985611510791368,0.9982014388489209,  ANTI NEOPLASTICS 
2674,Topgest P 100mg/500mg Tablet,25,0.044964028776978415,0.9550359712230216,  PAIN ANALGESIC
2675,Bilasure 20 Tablet,47,0.08453237410071943,0.9154676258992805,  RESPIRATOR
2676,Roloxcin 500 Tablet,168,0.302158273381295,0.697841726618705,  OPHTHAL 
2677,Hixpoly 5L Injection,218,0.3920863309352518,0.6079136690647482,  OPHTHAL OTOLOGICALS 
2678,Geodril 400mg Tablet,0,0.0,1.0,  RESPIRATORY 
2679,Exil LS Syrup,322,0.579136690647482,0.42086330935251803,  RESPIRATOR
2680,Kexid R 10mg/150mg Tablet,5,0.008992805755395683,0.9910071942446044,  GASTRO INTESTINA
2681,En-Kast Tablet,1,0.0017985611510791368,0.9982014388489209,  RESPIRATOR
2682,Taxim-O Drops,83,0.14928057553956833,0.8507194244604317,  ANTI INFECTIVES 
2683,Gabapax 100mg Tablet,467,0.8399280575539568,0.16007194244604317,  NEURO CNS 
2684,Xifatre 400 Tablet,500,0.8992805755395683,0.1007194244604317,  GASTRO INTESTINAL 
2685,Neuropin 25mg Tablet,212,0.381294964028777,0.618705035971223,  NEURO CN
2686,Retraflox OZ LB 200mg/500mg Tablet,3,0.00539568345323741,0.9946043165467626,  GASTRO INTESTINA
2687,Pancare D 30mg/40mg Capsule SR,353,0.6348920863309353,0.3651079136690647,  GASTRO INTESTINA
2688,Pantogon D 30mg/40mg Capsule,16,0.02877697841726619,0.9712230215827338,  GASTRO INTESTINA
2689,Nemsid P 100mg/325mg Tablet,405,0.7284172661870504,0.2715827338129496,  PAIN ANALGESIC
2690,Ximirab D 30mg/20mg Capsule,201,0.36151079136690645,0.6384892086330936,  GASTRO INTESTINA
2691,CTD-T 6.25/80 Tablet,337,0.6061151079136691,0.39388489208633093,  CARDIA
2692,Trivon Tablet,409,0.7356115107913669,0.2643884892086331,  NEURO CNS 
2693,Cofrut XL Syrup,6,0.01079136690647482,0.9892086330935251,  RESPIRATOR
2694,Trazodac Fast 50mg Tablet,62,0.11151079136690648,0.8884892086330936,  PAIN ANALGESICS 
2695,Intemp C Syrup,31,0.05575539568345324,0.9442446043165468,  RESPIRATOR
2696,Re Tear Eye Drop,0,0.0,1.0,  OPHTHAL 
2697,Frolic 500mg Tablet,14,0.025179856115107913,0.9748201438848921,  ANTI INFECTIVES 
2698,Volinek M 500mg/0.3mg Tablet,423,0.7607913669064749,0.23920863309352514,  ANTI DIABETI
2699,Drotavolk-M 80mg/250mg Tablet,518,0.9316546762589928,0.06834532374100721,  GASTRO INTESTINA
2700,Gelurab D 30mg/40mg Capsule,403,0.7248201438848921,0.27517985611510787,  GASTRO INTESTINA
2701,Irogreat-XT Tablet,5,0.008992805755395683,0.9910071942446044,  BLOOD RELATE
2702,R Zole D 30mg/20mg Capsule,511,0.9190647482014388,0.0809352517985612,  GASTRO INTESTINA
2703,Pagero 40mg Tablet,74,0.13309352517985612,0.8669064748201438,  GASTRO INTESTINAL 
2704,Ovulate-C 10000IU Injection,294,0.5287769784172662,0.47122302158273377,  GYNAECOLOGICAL 
2705,Rosunext AS 75mg/10mg/75mg Tablet,54,0.09712230215827339,0.9028776978417266,  CARDIA
2706,Vindclav 625 Tablet,248,0.4460431654676259,0.5539568345323741,  ANTI INFECTIVE
2707,Kiagest 100mg Capsule,388,0.697841726618705,0.302158273381295,  GYNAECOLOGICAL 
2708,Vencip 500mg Tablet,66,0.11870503597122302,0.8812949640287769,  GASTRO INTESTINAL 
2709,Labirex 40mg Tablet SR,233,0.41906474820143885,0.5809352517985611,  GYNAECOLOGICAL 
2710,Urinet 200mg Tablet,411,0.7392086330935251,0.26079136690647486,  UROLOGY 
2711,Gluwin MV 1mg/500mg/0.3mg Tablet SR,199,0.3579136690647482,0.6420863309352518,  ANTI DIABETI
2712,Novastat CV 20 Capsule,133,0.2392086330935252,0.7607913669064748,  CARDIA
2713,Oxyderm Cream,5,0.008992805755395683,0.9910071942446044,  DERM
2714,Brominex P Syrup,2,0.0035971223021582736,0.9964028776978417,  RESPIRATOR
2715,Gabaque-NT 400 Tablet,215,0.38669064748201437,0.6133093525179856,  NEURO CN
2716,Healcof LS Syrup,3,0.00539568345323741,0.9946043165467626,  RESPIRATOR
2717,Levocy M 5mg/10mg Tablet,85,0.1528776978417266,0.8471223021582734,  RESPIRATOR
2718,NS 0.9% Injection,122,0.21942446043165467,0.7805755395683454,  BLOOD RELATED 
2719,Heximent 0.2% Mouth Wash,25,0.044964028776978415,0.9550359712230216,  DERMA 
2720,Renit 150mg Tablet,493,0.8866906474820144,0.11330935251798557,  GASTRO INTESTINAL 
2721,Vomigra 250mg/10mg Tablet,7,0.012589928057553957,0.987410071942446,  PAIN ANALGESIC
2722,Dicsal-SP Tablet,9,0.01618705035971223,0.9838129496402878,  PAIN ANALGESIC
2723,PID 3 KIT,57,0.10251798561151079,0.8974820143884892,  GYNAECOLOGICA
2724,Dalrin TZ 1000mg/125mg Injection,67,0.12050359712230216,0.8794964028776978,  ANTI INFECTIVE
2725,Quinomac 300mg Injection,82,0.1474820143884892,0.8525179856115108,  ANTI MALARIALS 
2726,Floquin 0.5% Eye/Ear Drops,12,0.02158273381294964,0.9784172661870504,  OPHTHAL OTOLOGICALS 
2727,Vriclop A 75/150 Tablet,5,0.008992805755395683,0.9910071942446044,  BLOOD RELATE
2728,Oflatoz 200mg Tablet,20,0.03597122302158273,0.9640287769784173,  ANTI INFECTIVES 
